lon,lat,depth,temperature,salinity
-138.45,76.6731,6.0,-1.4525,26.6644
-144.5846,74.3213,6.0,-1.2692,25.7882
-149.1523,74.1319,6.0,-1.4192,26.1032
-149.6225,74.1303,6.0,-1.4187,26.0868
-148.5446,74.4448,6.0,-1.2977,1000.0
-150.2345,74.536,6.0,-1.3,23.8778
-149.9551,74.7317,6.0,-1.3258,24.4346
-159.1027,73.8595,6.0,-1.4903,27.3065
-146.9109,74.7002,6.0,-1.3938,25.5859
-159.1574,73.8331,6.0,-1.4943,27.3568
-146.6289,74.6757,6.0,-1.4011,25.7106
-147.4303,74.6117,6.0,-1.3642,25.018
-163.0411,74.3181,6.0,-1.5365,1000.0
-144.6234,74.168,6.0,-1.4157,26.03
-144.4518,74.2006,6.0,-1.4253,26.2238
-138.8514,76.8678,6.0,-1.446,26.5825
-144.3477,74.2302,6.0,-1.4331,1000.0
-148.7119,75.4829,6.0,-1.5108,27.8049
-137.9664,76.739,6.0,-1.4505,26.6255
-145.4525,75.2683,6.0,-1.4715,27.0438
-141.2113,76.9075,6.0,-1.4701,26.9813
-141.4335,76.9028,6.0,-1.4697,27.0004
-146.1341,74.8385,6.0,-1.4808,27.1971
-148.541,75.5159,6.0,-1.4862,27.4204
-143.5745,78.6203,6.0,-1.4446,26.6479
-148.7753,75.5934,6.0,-1.4915,27.3914
-143.5585,75.1141,6.0,-1.4828,27.1469
-149.4343,75.1024,6.0,-1.4941,27.6012
-149.4481,75.0957,6.0,-1.4936,27.6096
-149.1162,75.5279,6.0,-1.5067,27.8021
-145.2668,76.8864,6.0,-1.4101,26.2492
-144.9463,77.1743,6.0,-1.405,26.3776
-140.185,75.9758,6.0,-1.4365,28.0982
175.9323,79.5614,6.0,-1.5383,28.1618
-148.6812,75.4693,6.0,-1.5079,27.8082
-144.2782,76.5947,6.0,-1.5435,28.2763
-148.6286,75.435,6.0,-1.5099,27.8107
-144.9032,76.4741,6.0,-1.5316,28.7113
-148.3126,75.5176,6.0,-1.517,27.9328
-143.9145,76.5015,6.0,-1.5421,28.7657
-148.3603,75.3859,6.0,-1.5171,27.887
-143.9207,76.4982,6.0,-1.5429,28.7598
-148.5453,75.261,6.0,-1.519,27.9238
-143.8438,76.4581,6.0,-1.5415,28.7316
-148.5889,75.2741,6.0,-1.5215,27.9521
-143.2006,76.4211,6.0,-1.5428,28.7039
-142.7412,76.288,6.0,-1.5321,28.6868
-148.898,75.5094,6.0,-1.5275,28.0653
-142.8883,76.2114,6.0,-1.5373,28.679
-148.8419,75.5202,6.0,-1.5287,28.0976
-142.6386,76.1661,6.0,-1.5451,28.6931
-142.1728,76.2029,6.0,-1.5503,28.7643
-142.1441,76.1379,6.0,-1.551,28.752
-146.1922,75.853,6.0,-1.5206,28.23
-142.0777,76.2653,6.0,-1.5592,28.8352
-145.9794,75.7397,6.0,-1.529,28.2341
-142.2662,76.3117,6.0,-1.5595,28.8284
-145.9799,75.7395,6.0,-1.5286,28.2337
-143.5584,75.9623,6.0,-1.5241,28.4551
-145.7018,75.9187,6.0,-1.5275,28.2262
-143.6167,75.9655,6.0,-1.5205,28.4174
-146.7097,77.0147,6.0,-1.4023,26.3336
-143.8046,75.8707,6.0,-1.5376,28.3763
-143.197,75.8307,6.0,-1.5308,28.4154
-145.5416,76.3361,6.0,-1.5295,28.5352
-142.2118,76.2608,6.0,-1.5042,28.6722
-141.4883,76.1907,6.0,-1.4514,28.6293
-145.4828,76.3535,6.0,-1.5451,28.573
-139.2023,76.0348,6.0,-1.4536,28.8007
-137.1627,74.2319,6.0,-1.3751,26.5603
-140.7269,75.531,6.0,-1.2273,28.2904
-137.9352,74.1608,6.0,-1.4263,26.7477
-142.0886,75.8864,6.0,-1.4552,26.6861
-141.368,75.3248,6.0,-1.1708,27.7508
-141.5147,75.9014,6.0,-1.4543,26.7385
-143.5754,76.075,6.0,-1.4491,26.7696
-142.7688,74.9825,6.0,-1.2647,27.0366
-138.5187,75.3227,6.0,-1.3206,27.1476
-142.1238,75.9663,6.0,-1.4703,27.0614
-138.98,75.276,6.0,-1.3607,27.0411
-142.1232,75.9661,6.0,-1.4708,27.0649
-141.4884,76.0114,6.0,-1.4691,26.9786
-137.4696,74.995,6.0,-1.1858,26.8955
-137.3388,74.8562,6.0,-1.0682,26.9185
-137.345,74.8593,6.0,-1.0995,26.9259
-136.9759,74.9286,6.0,-0.9821,26.7173
-138.1993,74.6294,6.0,-1.0093,26.1901
-144.8617,76.0981,6.0,-1.4869,27.2698
-138.3768,74.5692,6.0,-1.0661,26.3167
